timestamp,node,event,rssi_dbm,snr_db,rx_count,data,periode_ms,detail,raw_line
08:59:59.684,S2,IGNORE_REPLY,,,,,,S1:DATA:32,[IGNORE] S1:DATA:32
08:59:59.715,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
08:59:59.720,S2,RX_POLL,-73,9.0,32,,647,,[RX] POLL:2 | RSSI: -73 dBm | SNR: 9.00 dB | RX#: 32
08:59:59.720,S2,TX_DATA,,,,32,,,[TX] S2:DATA:32
08:59:59.756,S1,IGNORE_REPLY,,,,,,S2:DATA:32,[IGNORE] S2:DATA:32
09:00:00.289,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:00.293,S1,RX_POLL,-70,9.0,33,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 33
09:00:00.293,S1,TX_DATA,,,,33,,,[TX] S1:DATA:33
09:00:00.330,S2,IGNORE_REPLY,,,,,,S1:DATA:33,[IGNORE] S1:DATA:33
09:00:00.362,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:00.363,S2,RX_POLL,-72,9.0,33,,643,,[RX] POLL:2 | RSSI: -72 dBm | SNR: 9.00 dB | RX#: 33
09:00:00.367,S2,TX_DATA,,,,33,,,[TX] S2:DATA:33
09:00:00.399,S1,IGNORE_REPLY,,,,,,S2:DATA:33,[IGNORE] S2:DATA:33
09:00:00.933,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:00.936,S1,RX_POLL,-70,8.75,34,,644,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 34
09:00:00.940,S1,TX_DATA,,,,34,,,[TX] S1:DATA:34
09:00:00.974,S2,IGNORE_REPLY,,,,,,S1:DATA:34,[IGNORE] S1:DATA:34
09:00:01.006,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:01.011,S2,RX_POLL,-72,9.25,34,,647,,[RX] POLL:2 | RSSI: -72 dBm | SNR: 9.25 dB | RX#: 34
09:00:01.011,S2,TX_DATA,,,,34,,,[TX] S2:DATA:34
09:00:01.046,S1,IGNORE_REPLY,,,,,,S2:DATA:34,[IGNORE] S2:DATA:34
09:00:01.579,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:01.583,S1,RX_POLL,-70,8.5,35,,646,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 35
09:00:01.583,S1,TX_DATA,,,,35,,,[TX] S1:DATA:35
09:00:01.617,S2,IGNORE_REPLY,,,,,,S1:DATA:35,[IGNORE] S1:DATA:35
09:00:01.652,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:01.653,S2,RX_POLL,-73,9.25,35,,643,,[RX] POLL:2 | RSSI: -73 dBm | SNR: 9.25 dB | RX#: 35
09:00:01.654,S2,TX_DATA,,,,35,,,[TX] S2:DATA:35
09:00:01.689,S1,IGNORE_REPLY,,,,,,S2:DATA:35,[IGNORE] S2:DATA:35
09:00:02.223,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:02.226,S1,RX_POLL,-70,8.75,36,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 36
09:00:02.226,S1,TX_DATA,,,,36,,,[TX] S1:DATA:36
09:00:02.264,S2,IGNORE_REPLY,,,,,,S1:DATA:36,[IGNORE] S1:DATA:36
09:00:02.295,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:02.297,S2,RX_POLL,-72,9.0,36,,643,,[RX] POLL:2 | RSSI: -72 dBm | SNR: 9.00 dB | RX#: 36
09:00:02.300,S2,TX_DATA,,,,36,,,[TX] S2:DATA:36
09:00:02.336,S1,IGNORE_REPLY,,,,,,S2:DATA:36,[IGNORE] S2:DATA:36
09:00:02.867,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:02.873,S1,RX_POLL,-69,8.75,37,,647,,[RX] POLL:1 | RSSI: -69 dBm | SNR: 8.75 dB | RX#: 37
09:00:02.873,S1,TX_DATA,,,,37,,,[TX] S1:DATA:37
09:00:02.907,S2,IGNORE_REPLY,,,,,,S1:DATA:37,[IGNORE] S1:DATA:37
09:00:02.938,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:02.944,S2,RX_POLL,-72,8.75,37,,647,,[RX] POLL:2 | RSSI: -72 dBm | SNR: 8.75 dB | RX#: 37
09:00:02.944,S2,TX_DATA,,,,37,,,[TX] S2:DATA:37
09:00:02.979,S1,IGNORE_REPLY,,,,,,S2:DATA:37,[IGNORE] S2:DATA:37
09:00:03.513,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:03.516,S1,RX_POLL,-70,8.5,38,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 38
09:00:03.516,S1,TX_DATA,,,,38,,,[TX] S1:DATA:38
09:00:03.554,S2,IGNORE_REPLY,,,,,,S1:DATA:38,[IGNORE] S1:DATA:38
09:00:03.585,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:03.591,S2,RX_POLL,-73,8.75,38,,647,,[RX] POLL:2 | RSSI: -73 dBm | SNR: 8.75 dB | RX#: 38
09:00:03.591,S2,TX_DATA,,,,38,,,[TX] S2:DATA:38
09:00:03.626,S1,IGNORE_REPLY,,,,,,S2:DATA:38,[IGNORE] S2:DATA:38
09:00:04.160,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:04.163,S1,RX_POLL,-70,9.25,39,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.25 dB | RX#: 39
09:00:04.164,S1,TX_DATA,,,,39,,,[TX] S1:DATA:39
09:00:04.197,S2,IGNORE_REPLY,,,,,,S1:DATA:39,[IGNORE] S1:DATA:39
09:00:04.232,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:04.234,S2,RX_POLL,-75,8.75,39,,644,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 39
09:00:04.235,S2,TX_DATA,,,,39,,,[TX] S2:DATA:39
09:00:04.270,S1,IGNORE_REPLY,,,,,,S2:DATA:39,[IGNORE] S2:DATA:39
09:00:04.803,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:04.806,S1,RX_POLL,-70,8.75,40,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 40
09:00:04.810,S1,TX_DATA,,,,40,,,[TX] S1:DATA:40
09:00:04.844,S2,IGNORE_REPLY,,,,,,S1:DATA:40,[IGNORE] S1:DATA:40
09:00:04.876,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:04.881,S2,RX_POLL,-75,8.25,40,,647,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.25 dB | RX#: 40
09:00:04.881,S2,TX_DATA,,,,40,,,[TX] S2:DATA:40
09:00:04.917,S1,IGNORE_REPLY,,,,,,S2:DATA:40,[IGNORE] S2:DATA:40
09:00:05.450,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:05.453,S1,RX_POLL,-70,8.75,41,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 41
09:00:05.453,S1,TX_DATA,,,,41,,,[TX] S1:DATA:41
09:00:05.491,S2,IGNORE_REPLY,,,,,,S1:DATA:41,[IGNORE] S1:DATA:41
09:00:05.523,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:05.524,S2,RX_POLL,-74,9.25,41,,643,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 9.25 dB | RX#: 41
09:00:05.528,S2,TX_DATA,,,,41,,,[TX] S2:DATA:41
09:00:05.563,S1,IGNORE_REPLY,,,,,,S2:DATA:41,[IGNORE] S2:DATA:41
09:00:06.093,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:06.096,S1,RX_POLL,-70,8.75,42,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 42
09:00:06.100,S1,TX_DATA,,,,42,,,[TX] S1:DATA:42
09:00:06.134,S2,IGNORE_REPLY,,,,,,S1:DATA:42,[IGNORE] S1:DATA:42
09:00:06.166,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:06.172,S2,RX_POLL,-74,8.75,42,,648,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 42
09:00:06.172,S2,TX_DATA,,,,42,,,[TX] S2:DATA:42
09:00:06.207,S1,IGNORE_REPLY,,,,,,S2:DATA:42,[IGNORE] S2:DATA:42
09:00:06.741,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:06.744,S1,RX_POLL,-70,8.75,43,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 43
09:00:06.744,S1,TX_DATA,,,,43,,,[TX] S1:DATA:43
09:00:06.782,S2,IGNORE_REPLY,,,,,,S1:DATA:43,[IGNORE] S1:DATA:43
09:00:06.813,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:06.815,S2,RX_POLL,-74,8.5,43,,643,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 43
09:00:06.818,S2,TX_DATA,,,,43,,,[TX] S2:DATA:43
09:00:06.854,S1,IGNORE_REPLY,,,,,,S2:DATA:43,[IGNORE] S2:DATA:43
09:00:07.383,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:07.390,S1,RX_POLL,-70,8.75,44,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 44
09:00:07.391,S1,TX_DATA,,,,44,,,[TX] S1:DATA:44
09:00:07.424,S2,IGNORE_REPLY,,,,,,S1:DATA:44,[IGNORE] S1:DATA:44
09:00:07.456,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:07.461,S2,RX_POLL,-75,8.75,44,,646,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 44
09:00:07.461,S2,TX_DATA,,,,44,,,[TX] S2:DATA:44
09:00:07.497,S1,IGNORE_REPLY,,,,,,S2:DATA:44,[IGNORE] S2:DATA:44
09:00:08.031,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:08.034,S1,RX_POLL,-71,8.75,45,,643,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 8.75 dB | RX#: 45
09:00:08.034,S1,TX_DATA,,,,45,,,[TX] S1:DATA:45
09:00:08.071,S2,IGNORE_REPLY,,,,,,S1:DATA:45,[IGNORE] S1:DATA:45
09:00:08.103,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:08.108,S2,RX_POLL,-75,9.0,45,,647,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 9.00 dB | RX#: 45
09:00:08.109,S2,TX_DATA,,,,45,,,[TX] S2:DATA:45
09:00:08.144,S1,IGNORE_REPLY,,,,,,S2:DATA:45,[IGNORE] S2:DATA:45
09:00:08.680,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:08.680,S1,RX_POLL,-70,8.5,46,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 46
09:00:08.681,S1,TX_DATA,,,,46,,,[TX] S1:DATA:46
09:00:08.714,S2,IGNORE_REPLY,,,,,,S1:DATA:46,[IGNORE] S1:DATA:46
09:00:08.750,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:08.752,S2,RX_POLL,-75,8.25,46,,644,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.25 dB | RX#: 46
09:00:08.753,S2,TX_DATA,,,,46,,,[TX] S2:DATA:46
09:00:08.788,S1,IGNORE_REPLY,,,,,,S2:DATA:46,[IGNORE] S2:DATA:46
09:00:09.321,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:09.324,S1,RX_POLL,-70,9.0,47,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 47
09:00:09.327,S1,TX_DATA,,,,47,,,[TX] S1:DATA:47
09:00:09.362,S2,IGNORE_REPLY,,,,,,S1:DATA:47,[IGNORE] S1:DATA:47
09:00:09.856,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:09.857,S2,RX_POLL,-75,8.5,47,,1105,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 47
09:00:09.858,S2,TX_DATA,,,,47,,,[TX] S2:DATA:47
09:00:09.893,S1,IGNORE_REPLY,,,,,,S2:DATA:47,[IGNORE] S2:DATA:47
09:00:10.427,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:10.430,S1,RX_POLL,-70,9.0,48,,1106,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 48
09:00:10.430,S1,TX_DATA,,,,48,,,[TX] S1:DATA:48
09:00:10.468,S2,IGNORE_REPLY,,,,,,S1:DATA:48,[IGNORE] S1:DATA:48
09:00:10.500,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:10.501,S2,RX_POLL,-74,8.75,48,,644,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 48
09:00:10.505,S2,TX_DATA,,,,48,,,[TX] S2:DATA:48
09:00:10.540,S1,IGNORE_REPLY,,,,,,S2:DATA:48,[IGNORE] S2:DATA:48
09:00:11.070,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:11.077,S1,RX_POLL,-70,9.0,49,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 49
09:00:11.077,S1,TX_DATA,,,,49,,,[TX] S1:DATA:49
09:00:11.111,S2,IGNORE_REPLY,,,,,,S1:DATA:49,[IGNORE] S1:DATA:49
09:00:11.143,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:11.148,S2,RX_POLL,-75,8.5,49,,647,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 49
09:00:11.149,S2,TX_DATA,,,,49,,,[TX] S2:DATA:49
09:00:11.183,S1,IGNORE_REPLY,,,,,,S2:DATA:49,[IGNORE] S2:DATA:49
09:00:11.717,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:11.720,S1,RX_POLL,-70,9.0,50,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 50
09:00:11.720,S1,TX_DATA,,,,50,,,[TX] S1:DATA:50
09:00:11.757,S2,IGNORE_REPLY,,,,,,S1:DATA:50,[IGNORE] S1:DATA:50
09:00:11.790,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:11.791,S2,RX_POLL,-75,8.75,50,,643,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 50
09:00:11.795,S2,TX_DATA,,,,50,,,[TX] S2:DATA:50
09:00:11.830,S1,IGNORE_REPLY,,,,,,S2:DATA:50,[IGNORE] S2:DATA:50
09:00:12.360,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:12.363,S1,RX_POLL,-70,9.0,51,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 51
09:00:12.367,S1,TX_DATA,,,,51,,,[TX] S1:DATA:51
09:00:12.401,S2,IGNORE_REPLY,,,,,,S1:DATA:51,[IGNORE] S1:DATA:51
09:00:12.432,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:12.438,S2,RX_POLL,-74,8.75,51,,647,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 51
09:00:12.438,S2,TX_DATA,,,,51,,,[TX] S2:DATA:51
09:00:12.473,S1,IGNORE_REPLY,,,,,,S2:DATA:51,[IGNORE] S2:DATA:51
09:00:13.009,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:13.010,S1,RX_POLL,-70,8.75,52,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 52
09:00:13.010,S1,TX_DATA,,,,52,,,[TX] S1:DATA:52
09:00:13.044,S2,IGNORE_REPLY,,,,,,S1:DATA:52,[IGNORE] S1:DATA:52
09:00:13.080,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:13.081,S2,RX_POLL,-75,9.0,52,,643,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 9.00 dB | RX#: 52
09:00:13.081,S2,TX_DATA,,,,52,,,[TX] S2:DATA:52
09:00:13.116,S1,IGNORE_REPLY,,,,,,S2:DATA:52,[IGNORE] S2:DATA:52
09:00:13.650,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:13.653,S1,RX_POLL,-71,9.0,53,,643,,[RX] POLL:1 | RSSI: -71 dBm | SNR: 9.00 dB | RX#: 53
09:00:13.657,S1,TX_DATA,,,,53,,,[TX] S1:DATA:53
09:00:13.691,S2,IGNORE_REPLY,,,,,,S1:DATA:53,[IGNORE] S1:DATA:53
09:00:13.722,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:13.728,S2,RX_POLL,-75,8.75,53,,648,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 53
09:00:13.729,S2,TX_DATA,,,,53,,,[TX] S2:DATA:53
09:00:13.763,S1,IGNORE_REPLY,,,,,,S2:DATA:53,[IGNORE] S2:DATA:53
09:00:14.293,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:14.300,S1,RX_POLL,-70,9.0,54,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 54
09:00:14.300,S1,TX_DATA,,,,54,,,[TX] S1:DATA:54
09:00:14.334,S2,IGNORE_REPLY,,,,,,S1:DATA:54,[IGNORE] S1:DATA:54
09:00:14.365,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:14.371,S2,RX_POLL,-74,8.75,54,,643,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 54
09:00:14.371,S2,TX_DATA,,,,54,,,[TX] S2:DATA:54
09:00:14.407,S1,IGNORE_REPLY,,,,,,S2:DATA:54,[IGNORE] S2:DATA:54
09:00:14.940,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:14.943,S1,RX_POLL,-70,9.0,55,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 55
09:00:14.943,S1,TX_DATA,,,,55,,,[TX] S1:DATA:55
09:00:14.981,S2,IGNORE_REPLY,,,,,,S1:DATA:55,[IGNORE] S1:DATA:55
09:00:15.013,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:15.014,S2,RX_POLL,-75,8.75,55,,643,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 55
09:00:15.018,S2,TX_DATA,,,,55,,,[TX] S2:DATA:55
09:00:15.053,S1,IGNORE_REPLY,,,,,,S2:DATA:55,[IGNORE] S2:DATA:55
09:00:15.587,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:15.590,S1,RX_POLL,-70,8.75,56,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 56
09:00:15.591,S1,TX_DATA,,,,56,,,[TX] S1:DATA:56
09:00:15.625,S2,IGNORE_REPLY,,,,,,S1:DATA:56,[IGNORE] S1:DATA:56
09:00:15.659,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:15.661,S2,RX_POLL,-75,8.5,56,,647,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.50 dB | RX#: 56
09:00:15.661,S2,TX_DATA,,,,56,,,[TX] S2:DATA:56
09:00:15.697,S1,IGNORE_REPLY,,,,,,S2:DATA:56,[IGNORE] S2:DATA:56
09:00:16.230,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:16.234,S1,RX_POLL,-70,9.0,57,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 57
09:00:16.237,S1,TX_DATA,,,,57,,,[TX] S1:DATA:57
09:00:16.271,S2,IGNORE_REPLY,,,,,,S1:DATA:57,[IGNORE] S1:DATA:57
09:00:16.304,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:16.309,S2,RX_POLL,-75,8.25,57,,648,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.25 dB | RX#: 57
09:00:16.309,S2,TX_DATA,,,,57,,,[TX] S2:DATA:57
09:00:16.344,S1,IGNORE_REPLY,,,,,,S2:DATA:57,[IGNORE] S2:DATA:57
09:00:16.877,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:16.880,S1,RX_POLL,-70,8.75,58,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 58
09:00:16.881,S1,TX_DATA,,,,58,,,[TX] S1:DATA:58
09:00:16.915,S2,IGNORE_REPLY,,,,,,S1:DATA:58,[IGNORE] S1:DATA:58
09:00:16.950,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:16.951,S2,RX_POLL,-75,8.75,58,,643,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 58
09:00:16.955,S2,TX_DATA,,,,58,,,[TX] S2:DATA:58
09:00:16.987,S1,IGNORE_REPLY,,,,,,S2:DATA:58,[IGNORE] S2:DATA:58
09:00:17.521,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:17.524,S1,RX_POLL,-70,8.75,59,,643,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 59
09:00:17.527,S1,TX_DATA,,,,59,,,[TX] S1:DATA:59
09:00:17.561,S2,IGNORE_REPLY,,,,,,S1:DATA:59,[IGNORE] S1:DATA:59
09:00:17.596,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:17.598,S2,RX_POLL,-75,9.25,59,,647,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 9.25 dB | RX#: 59
09:00:17.598,S2,TX_DATA,,,,59,,,[TX] S2:DATA:59
09:00:17.634,S1,IGNORE_REPLY,,,,,,S2:DATA:59,[IGNORE] S2:DATA:59
09:00:18.167,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:18.170,S1,RX_POLL,-70,8.75,60,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 60
09:00:18.171,S1,TX_DATA,,,,60,,,[TX] S1:DATA:60
09:00:18.208,S2,IGNORE_REPLY,,,,,,S1:DATA:60,[IGNORE] S1:DATA:60
09:00:18.240,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:18.241,S2,RX_POLL,-74,8.75,60,,643,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 60
09:00:18.245,S2,TX_DATA,,,,60,,,[TX] S2:DATA:60
09:00:18.281,S1,IGNORE_REPLY,,,,,,S2:DATA:60,[IGNORE] S2:DATA:60
09:00:18.811,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:18.814,S1,RX_POLL,-70,8.75,61,,644,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 61
09:00:18.818,S1,TX_DATA,,,,61,,,[TX] S1:DATA:61
09:00:18.852,S2,IGNORE_REPLY,,,,,,S1:DATA:61,[IGNORE] S1:DATA:61
09:00:18.883,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:18.888,S2,RX_POLL,-74,8.5,61,,647,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 61
09:00:18.889,S2,TX_DATA,,,,61,,,[TX] S2:DATA:61
09:00:18.925,S1,IGNORE_REPLY,,,,,,S2:DATA:61,[IGNORE] S2:DATA:61
09:00:19.458,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:19.461,S1,RX_POLL,-70,8.75,62,,646,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 62
09:00:19.461,S1,TX_DATA,,,,62,,,[TX] S1:DATA:62
09:00:19.499,S2,IGNORE_REPLY,,,,,,S1:DATA:62,[IGNORE] S1:DATA:62
09:00:19.530,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:19.532,S2,RX_POLL,-74,8.5,62,,643,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.50 dB | RX#: 62
09:00:19.535,S2,TX_DATA,,,,62,,,[TX] S2:DATA:62
09:00:19.571,S1,IGNORE_REPLY,,,,,,S2:DATA:62,[IGNORE] S2:DATA:62
09:00:20.101,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:20.108,S1,RX_POLL,-70,8.5,63,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.50 dB | RX#: 63
09:00:20.108,S1,TX_DATA,,,,63,,,[TX] S1:DATA:63
09:00:20.145,S2,IGNORE_REPLY,,,,,,S1:DATA:63,[IGNORE] S1:DATA:63
09:00:20.173,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:20.179,S2,RX_POLL,-74,8.75,63,,647,,[RX] POLL:2 | RSSI: -74 dBm | SNR: 8.75 dB | RX#: 63
09:00:20.179,S2,TX_DATA,,,,63,,,[TX] S2:DATA:63
09:00:20.214,S1,IGNORE_REPLY,,,,,,S2:DATA:63,[IGNORE] S2:DATA:63
09:00:20.748,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:20.751,S1,RX_POLL,-70,8.75,64,,644,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 8.75 dB | RX#: 64
09:00:20.752,S1,TX_DATA,,,,64,,,[TX] S1:DATA:64
09:00:20.789,S2,IGNORE_REPLY,,,,,,S1:DATA:64,[IGNORE] S1:DATA:64
09:00:20.821,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:20.822,S2,RX_POLL,-75,8.75,64,,643,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 64
09:00:20.826,S2,TX_DATA,,,,64,,,[TX] S2:DATA:64
09:00:20.861,S1,IGNORE_REPLY,,,,,,S2:DATA:64,[IGNORE] S2:DATA:64
09:00:21.395,S2,IGNORE_POLL,,,,,,POLL:1,[IGNORE] POLL:1
09:00:21.398,S1,RX_POLL,-70,9.0,65,,647,,[RX] POLL:1 | RSSI: -70 dBm | SNR: 9.00 dB | RX#: 65
09:00:21.399,S1,TX_DATA,,,,65,,,[TX] S1:DATA:65
09:00:21.432,S2,IGNORE_REPLY,,,,,,S1:DATA:65,[IGNORE] S1:DATA:65
09:00:21.468,S1,IGNORE_POLL,,,,,,POLL:2,[IGNORE] POLL:2
09:00:21.469,S2,RX_POLL,-75,8.75,65,,647,,[RX] POLL:2 | RSSI: -75 dBm | SNR: 8.75 dB | RX#: 65
09:00:21.469,S2,TX_DATA,,,,65,,,[TX] S2:DATA:65
